Report_key,Date,Category,Coalition_forces_wounded,Coalition_forces_killed,Iraq_forces_wounded,Iraq_forces_killed,Civilian_wia,Civilian_kia,Enemy_wia,Enemy_kia,Enemy_detained,Total_deaths,Latitude,Longitude
2C05D9B3-C26E-809C-E443BB8AAE98349C,11/9/07,IED Explosion,0,0,6,2,0,0,0,0,0,2,35.18756485,43.8027916
25AC3228-C596-5561-487C69A496F9024A,11/9/07,IED Explosion,0,0,0,0,1,3,0,1,0,4,33.83820343,44.5687561
26A6C5CD-BD06-516C-FB338BEF9885F4BB,11/9/07,IED Explosion,0,0,0,0,2,2,0,0,0,2,34.52260971,44.54129028
26CC7795-E828-26A6-9D3A17EB121C08C8,11/9/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,35.59842682,43.14102554
258AF9A4-FD3C-8A63-B411CCAA4AB572A1,11/9/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.82232285,44.26302719
2BED55A3-BA70-6F75-1AF508F31FA4DDB5,11/10/07,IED Explosion,0,0,0,0,7,1,0,0,0,1,33.3426857,44.47771835
2869074E-423D-4561-5898F7ED18029E0E,11/10/07,IED Explosion,0,0,0,0,15,5,0,0,0,5,36.34260941,43.11457443
29116376-B9AB-8A36-D89C4AD95236CF9E,11/10/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,30.41714287,47.51725769
2D7131EF-423D-4561-5B8653FC8F2F6E89,11/11/07,IED Explosion,0,0,0,0,0,1,0,0,1,1,33.34619141,44.47468948
3409107A-E49E-1188-B511324EF3BA2183,11/11/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.85876846,44.52108383
310063ED-FA5E-FEB8-C324735729187F0A,11/12/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,34.00112152,44.30155182
39FC512D-D1E2-90ED-A5F394837372961A,11/12/07,IED Explosion,0,0,4,1,0,0,0,0,0,1,34.5389328,43.68466187
3469E646-423D-4561-5A12F96407D4C96E,11/12/07,Unknown Explosion,0,0,0,0,0,1,0,0,0,1,34.9559021,43.47398376
3333851E-ED09-CA1D-61B20D02FC0A1A73,11/12/07,IED Explosion,0,0,2,1,1,0,0,0,0,1,32.88050842,44.38070679
3A1DEC82-F393-15BB-7FF9902CE2C0E73F,11/12/07,IED Explosion,0,0,2,2,0,0,0,0,0,2,32.89100266,44.18209839
38D5C4E1-423D-4561-5630D8D738C84678,11/13/07,IED Explosion,0,0,3,2,0,0,0,0,0,2,33.69554138,44.52523041
38037130-423D-4561-5ED8BDADCD10EACE,11/13/07,IED Explosion,4,2,0,0,0,0,0,0,0,2,33.91602707,44.76546478
39125B41-423D-4561-5D3BC27C4D3F940B,11/13/07,IED Explosion,0,0,2,2,0,0,0,0,0,2,33.7678299,44.5626297
3BEB28BD-0888-5D2B-42A0633DF64CA79D,11/13/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.33885193,44.67654419
3CCEF228-E1E9-25D4-9976E571C88BA0A4,11/14/07,IED Explosion,5,1,0,0,2,1,0,0,0,2,33.31803513,44.39255524
3D8A19E6-0D86-26E1-A516664C34AFC5AB,11/14/07,IED Explosion,0,0,0,0,8,1,0,1,1,2,32.84630585,44.43468475
403CD2CA-0B0C-3B39-FEE1A7B5241B275B,11/14/07,IED Explosion,0,0,0,1,0,0,0,0,0,1,34.44811249,43.79711533
3F23DDCD-D904-9F90-D9DC75C975485CD0,11/14/07,IED Found/Cleared,0,0,0,0,0,0,2,1,3,1,36.32643127,43.08912277
43366744-07EA-1B0C-6576CE7D6F50BCD7,11/14/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,34.46213531,44.94664764
406FB0C3-9200-1108-853F1EFB63EB3A2B,11/14/07,IED Explosion,4,1,0,0,0,0,0,0,0,1,33.89344025,44.72112274
406CE3B8-DB1C-3C1E-649B1CDE5FCC4C90,11/14/07,IED Explosion,0,0,0,0,3,0,0,1,1,1,33.03396606,40.28837967
42662FCD-423D-4561-5F7AF6255571E27D,11/15/07,IED Explosion,0,0,8,2,14,4,0,1,0,7,35.44638443,44.36928177
423BB3A4-423D-4561-5D8FA65DDE10063E,11/15/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.33571625,44.29057693
54BD3D36-CFE3-9309-09424CE2E8D09C7D,11/18/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,34.59284973,43.66745758
53CD99FB-E641-B61B-6DC67817B94A9EE1,11/18/07,IED Found/Cleared,0,0,1,1,0,0,0,0,0,1,34.59284973,43.66745758
5232F21D-CDB0-B5A6-C9FB4C6DCF6F41AB,11/18/07,IED Explosion,0,0,7,0,8,2,0,0,0,2,36.32886505,43.13767624
546646E2-E179-D63C-80517E083F538593,11/18/07,IED Explosion,0,0,7,0,11,2,0,0,0,2,36.42391205,43.01446152
52DEB0BA-0469-1D65-E5C222E0ADAAEC83,11/18/07,IED Explosion,1,3,0,0,0,2,0,1,0,6,33.75900269,44.59236908
548AB8E6-C740-EE8D-642B2B94A41591E2,11/18/07,IED Explosion,0,0,5,6,0,0,0,0,0,6,33.46622849,43.03612518
53A361FF-ABCD-40E1-B9B034151087FEBA,11/18/07,IED Explosion,0,0,2,0,12,7,0,1,0,8,33.28898239,44.40909195
53ECEC5A-BF3D-8777-5A416956C4D5C803,11/18/07,IED Found/Cleared,0,0,0,0,0,0,0,2,0,2,32.87155914,44.46704102
579366BB-DB35-AAD4-95554B881B076231,11/19/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.17149353,43.83529282
575D37A3-ACC2-518A-054C9BCAABC50C88,11/19/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.24393845,44.3309288
5924D2A6-C605-A727-64D2CFB983B585ED,11/19/07,IED Explosion,0,0,3,1,0,0,0,0,0,1,35.22271347,43.80117798
5D9779A5-B5D6-E1D4-94BF6D7C30216016,11/19/07,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.44570541,44.97310257
5F1B0CE2-0C17-8A1B-5090B24FCA1224D4,11/20/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.24171448,44.49012756
5C0F181F-423D-4561-5AD962FB4D2FF852,11/20/07,IED Explosion,0,0,0,0,4,0,0,1,0,1,33.26157379,44.33130646
5DDB15FE-AE27-7CD7-CBEA7A5FCEEFCDDC,11/20/07,IED Explosion,0,0,0,0,6,1,0,0,0,1,33.32661057,44.32417297
5CD0F94C-08AF-B8EE-DC4C47C45B281DC9,11/20/07,IED Explosion,0,0,0,0,2,0,0,1,0,1,35.30607605,42.95747757
5C960C85-DAA2-5991-ADE799629850CB59,11/20/07,IED Explosion,3,1,0,0,0,1,0,0,0,2,33.35058212,44.48906326
61E6F2A8-BD6B-7218-4C6CFEC611184DFD,11/21/07,IED Explosion,0,0,0,2,22,1,0,1,0,4,33.42515182,43.28858948
67CACC1E-9B5D-45A3-B5E67B4FA7B85CB1,11/21/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,35.5752182,42.73329544
652B4ED0-9E3D-EECF-F0ED224AFD5C7D54,11/21/07,Unknown Explosion,0,0,0,0,0,0,2,5,0,5,33.3074913,44.1481514
69CD02BA-C765-776A-F1C481D8D0295C68,11/22/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.35814667,43.18663788
6660EFE3-9A01-2BD0-0346A5FB8844F83E,11/22/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.35814667,43.18663788
67AF3B0D-DD5C-8CBD-97F20B050C12AFAA,11/22/07,IED Explosion,0,0,4,0,9,3,0,1,0,4,36.31097794,43.11511612
6B6E853C-423D-4561-596C0A0B658659E1,11/23/07,IED Explosion,0,0,3,0,25,8,0,0,0,8,33.33737946,44.39928818
6EBC76F1-9732-F033-5A19CB4F37CD2BB0,11/23/07,IED Explosion,0,0,0,3,0,3,0,0,0,6,36.38688278,43.12131119
6C6BF4EF-DCF6-CF6B-50BB5DF6688893C0,11/23/07,IED Explosion,0,0,0,3,30,10,0,1,0,14,36.33650208,43.18602371
6C681E06-B387-65AD-6E0BE95CA77344D4,11/23/07,IED Explosion,0,0,5,6,0,0,0,1,0,7,36.3370285,43.16150284
6EC17A06-C855-946B-352B5D32D2D9D70C,11/23/07,IED Explosion,0,0,18,4,0,0,0,0,0,4,36.47518539,43.11917877
6C5EA77B-C956-C2D3-BC4FF3FC2E404EB0,11/23/07,IED Explosion,0,0,0,0,0,0,0,2,0,2,32.85988998,44.25548553
6EC8B930-E863-57C3-630F0311C731FE19,11/23/07,IED Explosion,0,0,0,0,0,2,0,0,0,2,32.82644653,44.41238785
6E20D5B2-9F40-3904-C3809D310FCFBDCE,11/23/07,IED Found/Cleared,0,0,0,0,0,1,0,0,0,1,35.08430862,44.04475021
72ACA7BE-941D-58E0-97849827776E214B,11/24/07,Unknown Explosion,0,0,0,0,2,1,0,0,0,1,33.23991394,44.49013901
71CE16F0-A18B-C236-19CD45557780F261,11/24/07,Other,0,0,0,0,1,2,0,0,0,2,34.78770065,44.66978836
731DBEDB-1143-D62E-D13927F27B5AD852,11/24/07,IED Explosion,0,0,0,0,3,1,0,0,0,1,31.66823578,46.11174774
DD7451FE-4D57-48AC-932B-FD92E322928A,11/24/07,IED Explosion,0,0,0,0,3,1,0,0,0,1,31.66877747,46.11175537
72CA647A-0CBC-8B53-F389109FB4B26BF2,11/24/07,IED Suspected,0,0,0,0,0,0,1,2,10,2,36.3369751,43.10033798
7372FE38-C63C-ACA8-7021BAD960AC139B,11/24/07,IED Explosion,1,0,0,0,5,2,0,0,0,2,33.39096069,44.37065125
75CF09D7-C4D8-C52D-BA73F3287B0DBA66,11/25/07,IED Explosion,0,0,0,0,22,6,0,0,0,6,33.34766388,44.38311768
7C57125E-F921-7CFF-908424EFE5E3C72E,11/25/07,IED Explosion,0,0,0,0,3,2,0,0,0,2,31.69711876,46.11008835
77D4D2F1-DB59-3B6F-E6CC24EEF0814A70,11/25/07,IED Explosion,0,0,3,1,0,0,0,1,0,2,35.27694321,43.52572632
77F6051C-027E-DF3F-0AF99D937501356F,11/25/07,IED Explosion,0,0,6,1,0,0,0,0,0,1,35.46511459,43.26972198
7B3065C8-BA11-33D0-E01712A02A5AB79A,11/26/07,IED Explosion,4,0,0,0,0,0,0,1,0,1,33.04336548,40.26369095
7E58F9B1-CC7D-5930-CB3C9702B5DC37BA,11/26/07,IED Explosion,0,0,0,0,0,0,0,1,0,1,36.95637512,44.1137619
7C635180-E449-289B-5C5E8E2A1DCAA46C,11/26/07,IED Explosion,1,0,0,0,1,1,0,0,0,1,32.8332901,45.13666916
7FA2A478-C345-FCF4-2B8395D51CA550B7,11/27/07,IED Explosion,0,0,0,0,2,2,0,0,0,2,33.36406708,44.20357132
812BC40E-B06B-2AAB-EC4D906F23B60F16,11/27/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.88898849,44.65826035
800B03E4-A567-EFFB-1F23B23E0BEF3B43,11/27/07,IED Explosion,2,2,0,0,0,0,0,0,0,2,34.73125076,44.63844681
80706B9B-0A1B-6BDA-60C322B4AE165CD4,11/27/07,IED Explosion,0,0,4,4,5,3,0,1,0,8,33.73922348,44.64158249
81FDCE90-BFCD-6E1B-13A6C6352CE78B65,11/27/07,IED Explosion,7,0,0,0,0,0,0,1,0,1,33.75581741,44.65358353
8E0B1EA7-F91A-596B-A80F29AFD944483C,11/28/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,32.82644653,44.41238785
868276DF-B74F-E177-C0729D3230E0C8DF,11/28/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.91062164,44.65384674
8E0DB455-D65B-21F3-78CE3606A3A978FB,11/29/07,IED Explosion,0,0,0,1,1,0,0,0,0,1,34.59797668,43.72517014
8E29DDAF-A873-6ED2-F07B6C51D65FD5D5,11/29/07,IED Explosion,0,0,0,4,0,0,0,0,0,4,34.75764084,43.28898621
8A8054E5-F9EF-74F9-828D246E5B387CA0,11/29/07,IED Explosion,0,0,0,4,0,0,0,0,0,4,35.6699791,43.28519821
96651E59-B9D9-DE83-33AE244053BC75FA,11/29/07,IED Explosion,0,0,2,0,0,0,0,1,0,1,36.34942245,43.20578384
979976A1-0150-FD2B-4EFA8B7FC551DF34,11/30/07,IED Explosion,0,0,0,2,0,0,0,0,0,2,36.05496597,44.12397766
910AD801-B12E-1B50-5DA553262A0B6BF4,11/30/07,IED Explosion,0,1,0,0,0,0,0,0,0,1,33.80220795,44.68156433
923952F1-FA84-1C4A-48868EFA470948C0,11/30/07,IED Explosion,0,0,0,0,1,2,0,1,4,3,34.01727676,44.22833633
919FB7B3-FC21-990D-24BC5398EB84C527,11/30/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.7964592,43.47383118
981DD336-F926-0FDB-23828B38EC0FF711,11/30/07,IED Explosion,0,0,0,0,0,0,2,1,0,1,31.98182869,44.36067581
947DD5C8-FEA8-2F22-B58548D693DF7D61,12/1/07,IED Explosion,5,1,0,0,0,0,0,0,0,1,33.34380722,44.4179306
95F7B977-C3A1-53E8-3C01BD548BD86624,12/1/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,34.06461334,44.21216965
951079A3-9E79-3C86-2537200E30456E7C,12/1/07,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.10448074,44.5753746
95B33E85-94B2-3220-E0661DE61FFA4E7C,12/1/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.7964592,43.47383118
9680D571-E724-B247-E90B7BCF3018C6A1,12/1/07,IED Explosion,0,0,3,4,0,0,0,0,0,4,34.16627121,43.81154251
9ABE4E9B-9BDB-7E93-9E9932392CCB6C29,12/1/07,IED Explosion,0,0,4,3,0,0,0,0,0,3,33.74656296,44.00564575
98B09596-F1DA-FBCA-D9E6111B61A8C68F,12/1/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.3476181,43.20582581
972E0774-E90A-CA1C-A7DC52D9579E5E01,12/1/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.1493721,43.9227562
99C41CFC-05A6-8DF5-520CE77B17FCE3B2,12/2/07,IED Explosion,0,0,0,0,1,2,0,0,0,2,33.31766891,44.33820724
9AB80C02-A00C-945E-0B513717D7B16A39,12/2/07,IED Explosion,0,0,2,2,0,0,0,0,0,2,33.74475861,44.00566864
9A6AFFD3-986E-2111-9825809FEFE17D99,12/2/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.35091782,44.36291122
9A910681-D49B-7457-D32E85BC74B8FCC3,12/2/07,IED Explosion,0,0,2,0,11,1,0,1,0,2,33.74588013,44.64388657
9AA1944C-EFE6-93A8-CFC372DFF17DA8AF,12/2/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.38808441,43.19932175
EFBA31C5-62F5-4158-BD24-A39C470DFB3C,12/2/07,IED Explosion,0,0,0,1,0,0,0,0,0,1,30.48111534,47.78652954
9FEFAAB5-9025-C512-3E8DCB8EFE40AF62,12/3/07,IED Found/Cleared,0,0,3,0,0,0,0,3,0,3,34.8351059,43.43763351
A16D5938-BE00-A494-A3AEB53179CFB5D1,12/3/07,IED Explosion,0,0,3,1,0,0,0,0,0,1,36.3636322,43.13301468
A1BA42EA-F5D7-4829-817A9DD589288797,12/3/07,Unknown Explosion,2,1,0,0,0,0,0,0,0,1,33.30644226,42.27685547
A517C7AF-0C68-A299-F1AF1DAD6D74D776,12/4/07,IED Explosion,1,3,0,0,0,0,0,0,0,3,34.93268967,43.48242569
A4E36A69-ABCE-CA32-36C9BFD8B75BD000,12/4/07,IED Explosion,0,0,3,1,0,0,0,0,0,1,36.34834671,43.07878113
AA30607D-CB74-1362-FCC18C41B583BA8F,12/4/07,IED Explosion,0,0,12,4,28,4,0,0,0,8,35.16988754,44.04572678
A69542CD-D196-9FDC-1B5DEC561C876132,12/4/07,IED Explosion,0,0,10,0,10,0,0,1,0,1,34.27177811,45.1423111
A9798C98-DA2C-E99F-72159844CD60EAAA,12/5/07,IED Explosion,0,0,9,0,9,2,0,0,0,2,35.40187454,44.35795593
ACA2F074-9F3E-AFB6-67525DE9922664C3,12/5/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.10603333,43.45780563
AA74EE3B-CFF5-603A-7F3D3AE81F1807C9,12/5/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,36.33036423,43.19730759
AA3AF412-C8D8-F471-B344B7C69B14B7B2,12/5/07,IED Explosion,0,0,0,0,14,4,0,0,0,4,33.74476624,44.62504196
B05CC107-EDE2-3F35-53FC19222EB65BAB,12/5/07,IED Explosion,0,0,0,0,4,2,0,0,0,2,34.59406281,43.98038864
AA92DF17-02E3-D704-689E2487BBB9AA9A,12/5/07,IED Explosion,0,0,0,0,4,2,0,0,0,2,33.69529343,45.06054306
B07D2FA4-94D9-AD9E-B8F0139D8B7B7891,12/5/07,IED Explosion,0,0,0,0,36,9,0,0,0,9,33.25793076,44.48466492
AB05AAF7-B6D2-9AC0-0060DD6452304C7D,12/5/07,IED Explosion,0,0,0,0,17,9,0,1,0,10,33.29958725,44.42040634
AB2484FA-933A-9995-9D9806BEA781B31C,12/5/07,IED Found/Cleared,0,0,0,0,0,0,1,4,1,4,36.32409286,43.08383179
B12179BF-CB89-7DD1-F4477AED001FF3C3,12/5/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,32.75301361,44.53990173
B3199CF3-A3E9-526D-1887B38785C91E5F,12/6/07,IED Found/Cleared,0,0,0,0,1,1,0,0,0,1,35.41532516,44.3446312
B41297B8-CA39-E8C6-861E3AF4C474484D,12/7/07,IED Explosion,0,0,0,0,17,12,0,1,0,13,33.97674561,44.92638397
B69845F8-E34F-2506-0A6706D9BE57B1D1,12/7/07,IED Explosion,0,0,0,0,16,6,0,0,0,6,34.45492172,44.94665527
B4582F93-A671-E9E7-F22E37F1EBC0EDB3,12/7/07,IED False,0,0,0,0,0,1,0,0,0,1,35.54633713,43.21988297
B47875C8-F8FE-15C9-8064733E38E6E17C,12/7/07,IED Explosion,0,0,4,1,0,0,0,0,0,1,35.19509888,44.26006699
B6AECC44-FB9F-15B5-12E6D184B2FE881E,12/7/07,IED Explosion,0,0,0,0,0,10,0,0,0,10,34.45131302,44.94665527
B8B98085-F2BF-5090-E7BE0F5104D745B7,12/8/07,IED Explosion,0,0,2,0,0,4,0,0,0,4,34.98561859,43.48254776
B8CD07BA-97F9-CDA3-517A963EDCEE9F82,12/8/07,IED Explosion,1,0,1,1,1,0,0,0,0,1,34.91807556,43.41811371
B9BFB873-B9B5-A2C7-AA2C761ADFE97DD9,12/8/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.67837143,43.77363968
BC4C3A71-FF09-0AA1-1BE95CA1B50DCF9D,12/8/07,IED Explosion,0,0,0,0,0,2,0,0,0,2,36.27927399,43.15729141
BCAEEAC9-9533-EE5B-A7955838DDBB806A,12/8/07,IED Explosion,0,0,0,0,0,5,0,0,0,5,33.3169136,44.20929718
BAFA3B87-F162-072B-CE001ADDA672D4ED,12/8/07,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.74971771,44.59643936
BFF64C22-91DA-E94A-05D13AB3FDBCFA1A,12/8/07,IED Explosion,0,0,0,3,0,0,0,0,0,3,33.24002838,44.32484055
BD996C3C-B808-E23B-04D9BBD799F541B4,12/9/07,IED Explosion,0,0,1,0,0,0,0,1,0,1,34.92723465,43.45734787
BE76C95D-93D6-A28F-C49880CA2EEEAD96,12/9/07,IED Explosion,0,0,0,0,1,3,0,0,0,3,32.7818718,45.18597794
BF778731-0B8A-B941-8A5E8026A35B675F,12/9/07,IED Explosion,0,0,1,3,0,0,0,0,5,3,32.53006744,44.44073105
C1E5E06B-EE64-82A4-0170F7406B209093,12/9/07,IED Found/Cleared,0,0,0,0,0,0,0,3,0,3,35.10785675,44.05797195
C640E2FC-05D6-6911-79590EFD87058548,12/10/07,IED Explosion,0,0,0,0,0,3,0,0,0,3,33.58963776,45.11189651
C341BB24-CDC4-E1DB-769747E45D29FDEF,12/10/07,IED Explosion,1,0,0,0,0,0,0,1,0,1,33.09983063,44.44754791
C94B76C8-B7F3-9342-D2843CE76A600E9A,12/10/07,IED Explosion,0,0,0,0,0,3,0,0,0,3,34.49095535,45.11218262
C5706C59-C87B-A14C-688DE38022B5335F,12/10/07,IED Explosion,0,0,6,1,0,0,0,0,0,1,36.32508087,43.08937836
C42D647C-00B5-E237-C7EC63FF72B49513,12/10/07,IED Explosion,2,1,0,0,1,0,0,1,0,2,34.88857651,43.46616745
C93FAB02-C5E1-039A-76D0C526E38FC355,12/10/07,IED Explosion,0,0,8,2,0,0,0,0,0,2,34.83771133,44.65657425
C5DBDED1-B50E-79F6-856DC39CE2194A93,12/10/07,IED Explosion,0,0,5,2,0,0,0,0,0,2,34.82056808,44.66851044
C7C4AFA8-BD47-2B58-074469BA4DBA95D6,12/11/07,IED Explosion,0,0,5,0,0,0,0,1,0,1,33.31289673,44.36922455
C9A6EA77-BADC-2EEB-9BBF2B1E8D52EA76,12/11/07,IED Suspected,0,0,0,0,0,0,0,2,0,2,32.98321915,44.18543243
CE68BE80-F165-8991-7C32A11D4D36F91D,12/11/07,IED Explosion,0,0,0,3,0,0,0,0,0,3,34.05441284,44.17000961
CE6D9517-B86D-DA32-961897BEE77E0C08,12/11/07,IED Explosion,0,0,0,1,1,0,0,0,0,1,34.0639267,44.24685287
CB0F9546-976F-9CB7-11F9890700C64C32,12/11/07,IED Hoax,0,0,0,0,0,0,0,1,0,1,33.77936935,44.60057831
CF521195-AA38-3952-25B70EBE96826149,12/12/07,IED Explosion,0,0,0,0,151,25,0,0,0,25,31.83624458,47.15422058
CEDB52D7-A064-CFC5-7B543D071B6AD68D,12/12/07,IED Explosion,0,0,2,0,0,3,0,0,0,3,33.64497757,42.82645798
D0984C0C-ADE6-01A2-A4174F23DA178EDE,12/12/07,IED Explosion,0,0,1,0,5,1,0,0,0,1,33.31197739,44.46823502
DA225482-FEC3-AC6E-270930E9AD981880,12/13/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.45672607,44.94665146
D36776EB-0CB0-DEC7-D502047C416786DC,12/13/07,IED Explosion,1,1,0,0,0,0,0,0,0,1,32.91287994,44.20349884
D414A10F-F0EB-383B-DE40E77712D941FE,12/13/07,IED Explosion,0,0,1,2,0,0,0,1,0,3,36.36568069,43.09172821
DA1C42EB-0EFC-D17E-924FCDBAA37DCF33,12/13/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.1344986,44.17555618
D4CB259B-0358-3D56-AF8FF97BD89B910A,12/13/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.07370377,44.34239578
D63310B5-D408-9775-5DE82C095882E767,12/13/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,34.45549011,43.7240715
DD3AE200-916C-F5D9-16906F52EF1C49CB,12/15/07,Unknown Explosion,0,0,0,0,2,1,0,0,0,1,33.3648262,44.35268402
E38198F9-B21F-6B0D-DFC2E2E6B8884A96,12/15/07,IED Explosion,0,0,0,0,8,1,0,0,0,1,33.36917877,44.35716629
DDF1D69C-A964-B9BE-072283D6723A663F,12/15/07,IED Explosion,0,0,0,0,1,0,0,1,0,1,33.32528305,44.19224548
E4067EB3-D071-0FF3-1027ED78D176C94D,12/15/07,IED Explosion,0,0,0,0,3,2,0,0,0,2,31.70490837,44.07448959
DEC58CBB-A272-80DD-151A73903F3963D1,12/15/07,IED Suspected,0,0,0,0,0,0,2,2,0,2,36.32578659,43.07710648
E2A978B9-A06C-525B-216EAF755DCE261D,12/16/07,IED Explosion,0,0,0,0,1,2,0,0,0,2,33.22401047,43.76585388
E2D9AB97-E146-1BBA-51DBC8C59F821F58,12/16/07,IED Explosion,0,0,0,0,3,0,0,1,0,1,33.74610901,44.65148544
E4051204-E93F-18A8-96E8FAE18275FDFC,12/16/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.04333878,40.50641632
E947C033-924B-C28F-BA0E2CC1D0A0E72D,12/16/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.3222084,44.34354401
E6A085FF-9A6D-3E65-4A1DE4AD40C4A0B3,12/17/07,IED Explosion,0,0,0,0,6,1,0,0,0,1,33.35859299,44.42334747
E7023EF7-D809-647B-003A3CEE73F15805,12/17/07,IED Explosion,0,0,0,0,5,1,0,0,0,1,33.79644394,44.72625351
EF68C5FF-F9C7-94BC-B2ED8E14556CFF3B,12/17/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.10744858,44.7419548
EF7AE7F7-C5DC-F971-67156CF4883744D2,12/17/07,IED Explosion,0,0,1,0,21,4,0,0,0,4,34.72453308,45.10048294
E7801458-02FF-A463-E788357E15745476,12/17/07,IED Explosion,0,0,0,0,5,4,0,0,0,4,33.69768906,45.08233261
E8204AFE-AFAE-5F2A-C16E40740A55857A,12/17/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.17835236,44.47928619
EF40A27C-A1E9-FB67-A709D152F94DC5CA,12/17/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.25793076,44.48466492
E9013B67-D576-E491-38C7D2867BFC5784,12/17/07,IED Explosion,0,0,2,0,0,1,0,0,0,1,36.62133789,42.81037521
EF87CD7B-C152-F43E-0E47796694A2BE48,12/17/07,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.26546478,43.68079758
EDC55346-ED25-1A84-025CBD50CFBA757F,12/17/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.46622849,43.03612518
EB196B03-EFFD-2E2B-75A71A79642D8B56,12/17/07,IED Suspected,0,0,0,0,0,0,1,1,0,1,36.33327866,43.09474564
EC131429-AB0F-1A9F-41DA1A0D3EE99588,12/18/07,IED Explosion,0,0,0,0,3,4,0,1,0,5,33.08572388,44.1003685
F30852C2-BFD9-722F-B39865CEBC073B4E,12/18/07,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.37263489,44.32811737
F3143B19-BE05-9007-76C6423EFD940C1E,12/18/07,IED Explosion,0,0,0,0,22,4,0,0,0,4,34.45762634,44.94665146
F2ABA5B8-FD46-EF90-53EE7E33DE6CCDD5,12/18/07,IED Explosion,0,0,2,1,9,1,0,0,0,2,33.75278091,44.65124512
ED4846B3-F5CD-FD28-D1430723215A31B0,12/18/07,IED Explosion,0,0,0,1,11,1,0,0,0,2,33.74094391,44.61415482
ED0C146C-E9E1-116A-453E63F185C99EEF,12/18/07,IED Explosion,0,0,0,1,3,1,0,0,0,2,33.32661819,44.41971207
F393CF12-C8E2-ADC9-98F214B24C403877,12/18/07,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.3426857,44.47771835
EE39FD1E-BDED-A790-DD5F7C4452AAC3B0,12/18/07,IED Explosion,0,0,0,0,2,1,0,0,0,1,36.09212112,43.08424759
F31A5460-E8EC-C1FC-304DF0F265E57E59,12/18/07,IED Explosion,0,0,0,0,9,12,0,0,0,12,34.45762634,44.94665146
F20A0B2D-E255-E230-CF316ECC69A3F4A0,12/18/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.34649277,43.13230896
EE93F009-F2B9-0245-49A30435F0F74D4D,12/18/07,IED Explosion,0,0,0,0,9,12,0,1,0,13,33.81377029,44.65829849
F20CB8C8-97E2-48A3-5AE11C1B35CF9A6D,12/18/07,IED Explosion,0,0,4,0,2,7,0,0,0,7,36.04249573,41.71528244
F1705216-0E8A-6B53-DD7F9DB5010BF9AD,12/19/07,IED Explosion,0,0,3,0,4,0,0,1,0,1,35.87140274,43.06744003
F33E434A-9A6A-0182-8D440CCCBFF28A3E,12/19/07,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.32800293,44.47593689
F9B9D4D6-FFB1-5348-C7FCB7F705BCC1F5,12/20/07,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.23991394,44.49013901
